t,psi_ref,psi,psi_meas,x,y,cmd,delta
79.35,6.7352609,6.7243664,6.7343053,244.90743,51.543532,1.6387978,1.7252961
79.4,6.7422589,6.7147162,6.7243664,245.06634,51.56224,1.6260152,1.7232277
79.45,6.7493806,6.7053519,6.7147162,245.22524,51.580922,1.6133579,1.7209388
79.5,6.7566268,6.6962707,6.7053519,245.38415,51.599579,1.6008324,1.7184365
79.55,6.7639977,6.6874698,6.6962707,245.54306,51.618212,1.5884453,1.7157284
79.6,6.771494,6.6789462,6.6874698,245.70198,51.636821,1.5762032,1.7128216
79.65,6.7791162,6.6706972,6.6789462,245.86089,51.655407,1.5641123,1.7097235
79.7,6.7868647,6.6627198,6.6706972,246.01981,51.673971,1.5521788,1.7064413
79.75,6.7947401,6.6550114,6.6627198,246.17873,51.692513,1.5404089,1.7029823
79.8,6.8027429,6.6475691,6.6550114,246.33766,51.711035,1.5288085,1.6993537
79.85,6.8108738,6.64039,6.6475691,246.49659,51.729537,1.5173834,1.6955626
79.9,6.8191331,6.6334714,6.64039,246.65551,51.74802,1.5061393,1.6916163
79.95,6.8275216,6.6268104,6.6334714,246.81445,51.766484,1.4950819,1.6875219
80,6.8360396,6.6204043,6.6268104,246.97338,51.784931,1.4842165,1.6832863
80.05,6.8446879,6.6142502,6.6204043,247.13231,51.80336,1.4735486,1.6789168
80.1,6.8534669,6.6083454,6.6142502,247.29125,51.821773,1.4630832,1.6744203
80.15,6.8623773,6.6026872,6.6083454,247.45019,51.840171,1.4528256,1.6698037
80.2,6.8714196,6.5972728,6.6026872,247.60913,51.858553,1.4427806,1.6650741
80.25,6.8805943,6.5920994,6.5972728,247.76807,51.876921,1.4329531,1.6602382
80.3,6.8899022,6.5871643,6.5920994,247.92702,51.895275,1.4233477,1.655303
80.35,6.8993437,6.5824649,6.5871643,248.08596,51.913617,1.413969,1.6502752
80.4,6.9089196,6.5779983,6.5824649,248.24491,51.931946,1.4048214,1.6451616
80.45,6.9186302,6.573762,6.5779983,248.40386,51.950263,1.3959093,1.6399688
80.5,6.9284763,6.5697533,6.573762,248.5628,51.968569,1.3872369,1.6347036
80.55,6.9384585,6.5659695,6.5697533,248.72176,51.986864,1.378808,1.6293724
80.6,6.9485773,6.5624079,6.5659695,248.88071,52.00515,1.3706267,1.6239819
80.65,6.9588334,6.5590661,6.5624079,249.03966,52.023426,1.3626968,1.6185384
80.7,6.9692273,6.5559413,6.5590661,249.19861,52.041694,1.3550219,1.6130485
80.75,6.9797596,6.553031,6.5559413,249.35757,52.059954,1.3476055,1.6075184
80.8,6.990431,6.5503326,6.553031,249.51652,52.078206,1.3404509,1.6019545
80.85,7.001242,6.5478436,6.5503326,249.67548,52.096451,1.3335616,1.596363
80.9,7.0121933,6.5455614,6.5478436,249.83444,52.11469,1.3269405,1.5907501
80.95,7.0232854,6.5434836,6.5455614,249.99339,52.132923,1.3205907,1.5851217
81,7.0345188,6.5416077,6.5434836,250.15235,52.151151,1.3145151,1.5794841
81.05,7.0458944,6.5399313,6.5416077,250.31131,52.169375,1.3087164,1.5738431
81.1,7.0574124,6.5384518,6.5399313,250.47027,52.187594,1.3031971,1.5682046
81.15,7.0690737,6.5371669,6.5384518,250.62923,52.205809,1.2979599,1.5625745
81.2,7.0808787,6.5360742,6.5371669,250.78819,52.224022,1.2930069,1.5569586
81.25,7.0928281,6.5351713,6.5360742,250.94715,52.242232,1.2883405,1.5513623
81.3,7.1049223,6.5344559,6.5351713,251.10611,52.26044,1.2839627,1.5457915
81.35,7.117162,6.5339257,6.5344559,251.26507,52.278647,1.2798754,1.5402516
81.4,7.1295477,6.5335783,6.5339257,251.42403,52.296853,1.2760806,1.534748
81.45,7.1420799,6.5334116,6.5335783,251.58299,52.315058,1.2725799,1.5292862
81.5,7.1547592,6.5334232,6.5334116,251.74196,52.333263,1.2693748,1.5238714
81.55,7.1675862,6.533611,6.5334232,251.90092,52.351469,1.2664668,1.5185088
81.6,7.1805613,6.5339727,6.533611,252.05988,52.369676,1.2638572,1.5132035
81.65,7.1936851,6.5345063,6.5339727,252.21884,52.387884,1.2615473,1.5079607
81.7,7.2069581,6.5352095,6.5345063,252.3778,52.406094,1.259538,1.5027852
81.75,7.2203808,6.5360802,6.5352095,252.53676,52.424307,1.2578302,1.497682
81.8,7.2339536,6.5371165,6.5360802,252.69572,52.442522,1.2564249,1.4926558
81.85,7.2476771,6.5383161,6.5371165,252.85468,52.460741,1.2553226,1.4877114
81.9,7.2615517,6.5396772,6.5383161,253.01364,52.478964,1.2545238,1.4828533
81.95,7.2755779,6.5411977,6.5396772,253.17259,52.49719,1.2540292,1.4780861
82,7.2897561,6.5428756,6.5411977,253.33155,52.515422,1.2538388,1.4734143
82.05,7.3040867,6.5447091,6.5428756,253.49051,52.533658,1.2539529,1.4688422
82.1,7.3185702,6.5466961,6.5447091,253.64947,52.5519,1.2543715,1.4643741
82.15,7.333207,6.5488349,6.5466961,253.80842,52.570148,1.2550946,1.4600141
82.2,7.3479974,6.5511235,6.5488349,253.96738,52.588403,1.2561219,1.4557663
82.25,7.3629418,6.5535602,6.5511235,254.12633,52.606664,1.2574532,1.4516348
82.3,7.3780406,6.5561432,6.5535602,254.28529,52.624932,1.2590879,1.4476234
82.35,7.3932941,6.5588707,6.5561432,254.44424,52.643208,1.2610255,1.4437359
82.4,7.4087026,6.561741,6.5588707,254.60319,52.661492,1.2632654,1.4399761
82.45,7.4242665,6.5647523,6.561741,254.76214,52.679784,1.2658066,1.4363476
82.5,7.439986,6.5679031,6.5647523,254.92109,52.698085,1.2686483,1.4328539
82.55,7.4558614,6.5711917,6.5679031,255.08004,52.716395,1.2717894,1.4294984
82.6,7.471893,6.5746165,6.5711917,255.23899,52.734714,1.2752287,1.4262844
82.65,7.488081,6.5781759,6.5746165,255.39793,52.753044,1.2789649,1.4232152
82.7,7.5044256,6.5818684,6.5781759,255.55688,52.771384,1.2829967,1.420294
82.75,7.5209269,6.5856924,6.5818684,255.71582,52.789734,1.2873224,1.4175238
82.8,7.5375853,6.5896465,6.5856924,255.87477,52.808095,1.2919405,1.4149075
82.85,7.5544007,6.5937293,6.5896465,256.03371,52.826468,1.2968492,1.4124479
82.9,7.5713734,6.5979393,6.5937293,256.19265,52.844852,1.3020466,1.4101479
82.95,7.5885034,6.6022751,6.5979393,256.35159,52.863248,1.3075307,1.40801
83,7.6057908,6.6067354,6.6022751,256.51053,52.881657,1.3132994,1.4060369
83.05,7.6232357,6.6113189,6.6067354,256.66946,52.900078,1.3193505,1.4042309
83.1,7.6408381,6.6160242,6.6113189,256.8284,52.918512,1.3256816,1.4025945
83.15,7.658598,6.6208502,6.6160242,256.98733,52.93696,1.3322903,1.4011298
83.2,7.6765154,6.6257956,6.6208502,257.14626,52.955422,1.3391741,1.3998391
83.25,7.6945902,6.6308591,6.6257956,257.30519,52.973897,1.3463303,1.3987243
83.3,7.7128224,6.6360397,6.6308591,257.46412,52.992387,1.3537561,1.3977875
83.35,7.7312119,6.6413362,6.6360397,257.62304,53.010892,1.3614486,1.3970304
83.4,7.7497585,6.6467475,6.6413362,257.78197,53.029411,1.3694049,1.3964549
83.45,7.7684621,6.6522726,6.6467475,257.94089,53.047946,1.3776217,1.3960625
83.5,7.7873226,6.6579103,6.6522726,258.09981,53.066497,1.3860961,1.3958549
83.55,7.8063396,6.6636597,6.6579103,258.25873,53.085063,1.3948245,1.3958334
83.6,7.8255129,6.6695198,6.6636597,258.41765,53.103646,1.4038037,1.3959995
83.65,7.8448423,6.6754896,6.6695198,258.57656,53.122246,1.4130301,1.3963543
83.7,7.8643275,6.6815683,6.6754896,258.73548,53.140862,1.4225,1.396899
83.75,7.8839682,6.6877549,6.6815683,258.89439,53.159495,1.4322099,1.3976346
83.8,7.9037639,6.6940487,6.6877549,259.0533,53.178146,1.4421558,1.3985621
83.85,7.9237142,6.7004487,6.6940487,259.21221,53.196814,1.4523338,1.3996824
83.9,7.9438188,6.7069541,6.7004487,259.37111,53.215501,1.46274,1.4009961
83.95,7.9640772,6.7135643,6.7069541,259.53001,53.234206,1.4733702,1.4025039
84,7.9844889,6.7202785,6.7135643,259.68891,53.25293,1.4842202,1.4042063
84.05,8.0050533,6.7270959,6.7202785,259.84781,53.271672,1.4952857,1.4061038
84.1,8.0257699,6.7340159,6.7270959,260.00671,53.290434,1.5065624,1.4081967
84.15,8.0466381,6.7410378,6.7340159,260.1656,53.309215,1.5180457,1.4104852
84.2,8.0676573,6.748161,6.7410378,260.32449,53.328016,1.5297311,1.4129695
84.25,8.0888267,6.755385,6.748161,260.48338,53.346837,1.541614,1.4156496
84.3,8.1101457,6.7627091,6.755385,260.64227,53.365678,1.5536895,1.4185254
84.35,8.1316136,6.7701328,6.7627091,260.80115,53.38454,1.5659529,1.4215968
84.4,8.1532295,6.7776556,6.7701328,260.96004,53.403422,1.5783992,1.4248635
84.45,8.1749926,6.7852771,6.7776556,261.11892,53.422326,1.5910235,1.4283252
84.5,8.1969022,6.7929967,6.7852771,261.27779,53.441251,1.6038206,1.4319814
84.55,8.2189573,6.800814,6.7929967,261.43667,53.460198,1.6167855,1.4358314
84.6,8.241157,6.8087286,6.800814,261.59554,53.479167,1.6299128,1.4398748
84.65,8.2635004,6.8167403,6.8087286,261.75441,53.498158,1.6431972,1.4441107
84.7,8.2859864,6.8248485,6.8167403,261.91327,53.517172,1.6566334,1.4485382
84.75,8.308614,6.833053,6.8248485,262.07214,53.536208,1.6702159,1.4531565
84.8,8.3313821,6.8413534,6.833053,262.231,53.555267,1.6839392,1.4579645
84.85,8.3542897,6.8497496,6.8413534,262.38986,53.57435,1.6977976,1.462961
84.9,8.3773355,6.8582412,6.8497496,262.54871,53.593456,1.7117855,1.4681449
84.95,8.4005185,6.866828,6.8582412,262.70756,53.612586,1.7258972,1.4735147
85,8.4238373,6.8755099,6.866828,262.86641,53.63174,1.7401268,1.4790691
85.05,8.4472907,6.8842865,6.8755099,263.02526,53.650918,1.7544684,1.4848066
85.1,8.4708775,6.8931579,6.8842865,263.1841,53.670121,1.7689163,1.4907256
85.15,8.4945962,6.9021237,6.8931579,263.34294,53.689349,1.7834642,1.4968243
85.2,8.5184455,6.911184,6.9021237,263.50178,53.708602,1.7981063,1.503101
85.25,8.542424,6.9203386,6.911184,263.66061,53.72788,1.8128364,1.5095538
85.3,8.5665302,6.9295874,6.9203386,263.81945,53.747184,1.8276483,1.5161808
85.35,8.5907627,6.9389305,6.9295874,263.97827,53.766514,1.842536,1.5229798
85.4,8.6151199,6.9483677,6.9389305,264.1371,53.78587,1.857493,1.5299489
85.45,8.6396002,6.957899,6.9483677,264.29592,53.805252,1.8725131,1.5370856
85.5,8.6642021,6.9675245,6.957899,264.45474,53.824661,1.88759,1.5443878
85.55,8.6889239,6.9772442,6.9675245,264.61355,53.844097,1.9027173,1.551853
85.6,8.7137639,6.9870581,6.9772442,264.77237,53.863561,1.9178885,1.5594787
85.65,8.7387204,6.9969664,6.9870581,264.93117,53.883051,1.9330972,1.5672625
85.7,8.7637917,7.0069689,6.9969664,265.08998,53.90257,1.948337,1.5752015
85.75,8.788976,7.017066,7.0069689,265.24878,53.922116,1.9636011,1.5832932
85.8,8.8142714,7.0272576,7.017066,265.40758,53.941691,1.9788832,1.5915346
85.85,8.8396761,7.0375439,7.0272576,265.56637,53.961294,1.9941766,1.599923
85.9,8.8651881,7.0479251,7.0375439,265.72516,53.980926,2.0094747,1.6084553
85.95,8.8908057,7.0584013,7.0479251,265.88395,54.000587,2.0247709,1.6171286
86,8.9165267,7.0689727,7.0584013,266.04274,54.020277,2.0400585,1.6259396
86.05,8.9423493,7.0796395,7.0689727,266.20152,54.039997,2.0553308,1.6348853
86.1,8.9682713,7.0904018,7.0796395,266.36029,54.059746,2.0705811,1.6439623
86.15,8.9942907,7.10126,7.0904018,266.51906,54.079526,2.0858027,1.6531673
86.2,9.0204054,7.1122141,7.10126,266.67783,54.099336,2.100989,1.6624969
86.25,9.0466133,7.1232645,7.1122141,266.8366,54.119177,2.1161331,1.6719476
86.3,9.0729122,7.1344115,7.1232645,266.99536,54.139048,2.1312284,1.681516
86.35,9.0992999,7.1456552,7.1344115,267.15412,54.158951,2.1462682,1.6911983
86.4,9.1257742,7.1569959,7.1456552,267.31287,54.178885,2.1612456,1.700991
86.45,9.1523329,7.168434,7.1569959,267.47162,54.198851,2.176154,1.7108902
86.5,9.1789736,7.1799697,7.168434,267.63037,54.218849,2.1909867,1.7208922
86.55,9.205694,7.1916033,7.1799697,267.78911,54.238879,2.2057369,1.7309932
86.6,9.2324919,7.2033352,7.1916033,267.94784,54.258942,2.2203979,1.7411891
86.65,9.2593648,7.2151656,7.2033352,268.10658,54.279037,2.2349631,1.751476
86.7,9.2863104,7.2270948,7.2151656,268.26531,54.299165,2.2494258,1.76185
86.75,9.3133261,7.2391233,7.2270948,268.42403,54.319327,2.2637793,1.7723069
86.8,9.3404097,7.2512513,7.2391233,268.58275,54.339522,2.278017,1.7828425
86.85,9.3675586,7.2634792,7.2512513,268.74147,54.359752,2.2921323,1.7934527
86.9,9.3947703,7.2758074,7.2634792,268.90018,54.380015,2.3061187,1.8041332
86.95,9.4220423,7.2882361,7.2758074,269.05889,54.400313,2.3199696,1.8148798
87,9.4493721,7.3007657,7.2882361,269.21759,54.420645,2.3336785,1.8256881
87.05,9.4767571,7.3133967,7.3007657,269.37629,54.441013,2.3472389,1.8365538
87.1,9.5041948,7.3261293,7.3133967,269.53498,54.461415,2.3606444,1.8474723
87.15,9.5316825,7.3389639,7.3261293,269.69367,54.481854,2.3738887,1.8584393
87.2,9.5592177,7.3519009,7.3389639,269.85235,54.502328,2.3869653,1.8694503
87.25,9.5867977,7.3649407,7.3519009,270.01103,54.522838,2.399868,1.8805007
87.3,9.6144199,7.3780837,7.3649407,270.16971,54.543384,2.4125907,1.8915859
87.35,9.6420815,7.3913301,7.3780837,270.32838,54.563968,2.425127,1.9027013
87.4,9.66978,7.4046804,7.3913301,270.48705,54.584588,2.4374708,1.9138423
87.45,9.6975127,7.4181349,7.4046804,270.64571,54.605245,2.4496162,1.9250043
87.5,9.7252768,7.4316941,7.4181349,270.80436,54.625941,2.4615571,1.9361825
87.55,9.7530696,7.4453582,7.4316941,270.96301,54.646673,2.4732875,1.9473722
87.6,9.7808884,7.4591277,7.4453582,271.12166,54.667444,2.4848017,1.9585686
87.65,9.8087306,7.4730028,7.4591277,271.2803,54.688254,2.4960938,1.9697671
87.7,9.8365932,7.486984,7.4730028,271.43894,54.709102,2.5071581,1.9809627
87.75,9.8644737,7.5010716,7.486984,271.59757,54.729989,2.517989,1.9921507
87.8,9.8923692,7.5152659,7.5010716,271.75619,54.750916,2.5285809,2.0033264
87.85,9.920277,7.5295673,7.5152659,271.91481,54.771882,2.5389284,2.0144848
87.9,9.9481944,7.5439762,7.5295673,272.07343,54.792888,2.549026,2.025621
87.95,9.9761185,7.5584928,7.5439762,272.23204,54.813934,2.5588685,2.0367304
88,10.004047,7.5731175,7.5584928,272.39064,54.83502,2.5684506,2.0478079
88.05,10.031976,7.5878506,7.5731175,272.54924,54.856148,2.5777672,2.0588487
88.1,10.059904,7.6026924,7.5878506,272.70784,54.877316,2.5868134,2.0698479
88.15,10.087827,7.6176432,7.6026924,272.86642,54.898526,2.5955841,2.0808008
88.2,10.115744,7.6327032,7.6176432,273.02501,54.919778,2.6040746,2.0917023
88.25,10.143651,7.6478729,7.6327032,273.18358,54.941071,2.6122802,2.1025477
88.3,10.171545,7.6631524,7.6478729,273.34215,54.962407,2.6201961,2.113332
88.35,10.199423,7.6785421,7.6631524,273.50072,54.983785,2.6278181,2.1240505
88.4,10.227284,7.6940421,7.6785421,273.65928,55.005207,2.6351415,2.1346982
88.45,10.255124,7.7096527,7.6940421,273.81783,55.026671,2.6421623,2.1452704
88.5,10.282941,7.7253742,7.7096527,273.97638,55.048179,2.6488761,2.1557622
88.55,10.310731,7.7412067,7.7253742,274.13492,55.069731,2.655279,2.1661688
88.6,10.338492,7.7571505,7.7412067,274.29346,55.091327,2.661367,2.1764854
88.65,10.366222,7.7732057,7.7571505,274.45199,55.112967,2.6671362,2.1867073
88.7,10.393917,7.7893726,7.7732057,274.61051,55.134652,2.6725831,2.1968297
88.75,10.421576,7.8056513,7.7893726,274.76903,55.156383,2.6777041,2.2068479
88.8,10.449195,7.822042,7.8056513,274.92754,55.178158,2.6824956,2.2167573
88.85,10.476771,7.8385447,7.822042,275.08604,55.199979,2.6869545,2.226553
88.9,10.504303,7.8551597,7.8385447,275.24454,55.221846,2.6910775,2.2362306
88.95,10.531787,7.871887,7.8551597,275.40304,55.24376,2.6948615,2.2457854
89,10.559222,7.8887267,7.871887,275.56152,55.26572,2.6983037,2.2552129
89.05,10.586603,7.9056789,7.8887267,275.72,55.287726,2.7014012,2.2645085
89.1,10.61393,7.9227436,7.9056789,275.87847,55.30978,2.7041515,2.2736677
89.15,10.641199,7.9399209,7.9227436,276.03694,55.331882,2.7065519,2.2826861
89.2,10.668407,7.9572109,7.9399209,276.1954,55.354031,2.7086002,2.2915593
89.25,10.695554,7.9746134,7.9572109,276.35385,55.376229,2.710294,2.300283
89.3,10.722635,7.9921286,7.9746134,276.5123,55.398475,2.7116314,2.3088527
89.35,10.749648,8.0097564,7.9921286,276.67074,55.420769,2.7126102,2.3172644
89.4,10.776592,8.0274967,8.0097564,276.82917,55.443113,2.7132288,2.3255136
89.45,10.803463,8.0453494,8.0274967,276.98759,55.465506,2.7134855,2.3335964
89.5,10.83026,8.0633146,8.0453494,277.14601,55.487949,2.7133786,2.3415085
89.55,10.85698,8.081392,8.0633146,277.30442,55.510442,2.7129069,2.349246
89.6,10.883621,8.0995816,8.081392,277.46283,55.532985,2.712069,2.3568048
89.65,10.91018,8.1178832,8.0995816,277.62122,55.555578,2.7108639,2.364181
89.7,10.936655,8.1362966,8.1178832,277.77961,55.578223,2.7092907,2.3713708
89.75,10.963045,8.1548217,8.1362966,277.938,55.600919,2.7073485,2.3783703
89.8,10.989346,8.1734582,8.1548217,278.09637,55.623666,2.7050366,2.3851759
89.85,11.015558,8.192206,8.1734582,278.25474,55.646465,2.7023546,2.3917838
89.9,11.041677,8.2110647,8.192206,278.4131,55.669316,2.699302,2.3981904
89.95,11.067702,8.2300341,8.2110647,278.57145,55.69222,2.6958787,2.4043922
90,11.09363,8.2491139,8.2300341,278.72979,55.715176,2.6920846,2.4103858
90.05,11.11946,8.2683039,8.2491139,278.88813,55.738186,2.6879197,2.4161678
90.1,11.14519,8.2876035,8.2683039,279.04646,55.761248,2.6833842,2.4217348
90.15,11.170817,8.3070126,8.2876035,279.20478,55.784365,2.6784786,2.4270836
90.2,11.19634,8.3265307,8.3070126,279.3631,55.807535,2.6732032,2.4322111
90.25,11.221757,8.3461574,8.3265307,279.5214,55.83076,2.6675588,2.4371142
90.3,11.247066,8.3658923,8.3461574,279.6797,55.854039,2.6615461,2.4417899
90.35,11.272266,8.3857349,8.3658923,279.83799,55.877373,2.6551661,2.4462352
90.4,11.297354,8.4056848,8.3857349,279.99627,55.900762,2.6484198,2.4504474
90.45,11.322329,8.4257414,8.4056848,280.15454,55.924206,2.6413084,2.4544236
90.5,11.347189,8.4459043,8.4257414,280.31281,55.947706,2.6338333,2.4581613
90.55,11.371933,8.4661729,8.4459043,280.47106,55.971262,2.625996,2.4616579
90.6,11.396559,8.4865466,8.4661729,280.62931,55.994874,2.6177981,2.4649108
90.65,11.421065,8.5070249,8.4865466,280.78755,56.018543,2.6092413,2.4679177
90.7,11.44545,8.5276071,8.5070249,280.94578,56.042269,2.6003277,2.4706762
90.75,11.469713,8.5482926,8.5276071,281.104,56.066052,2.5910591,2.4731842
90.8,11.493851,8.5690807,8.5482926,281.26222,56.089892,2.5814378,2.4754395
90.85,11.517865,8.5899708,8.5690807,281.42042,56.11379,2.571466,2.4774401
90.9,11.541751,8.6109621,8.5899708,281.57862,56.137746,2.5611463,2.4791839
90.95,11.565509,8.632054,8.6109621,281.73681,56.16176,2.5504811,2.4806693
91,11.589138,8.6532456,8.632054,281.89499,56.185833,2.5394731,2.4818944
91.05,11.612636,8.6745362,8.6532456,282.05316,56.209964,2.5281251,2.4828575
91.1,11.636003,8.6959249,8.6745362,282.21132,56.234155,2.5164401,2.4835571
91.15,11.659236,8.717411,8.6959249,282.36947,56.258405,2.5044212,2.4839918
91.2,11.682335,8.7389936,8.717411,282.52761,56.282714,2.4920714,2.4841601
91.25,11.705299,8.7606718,8.7389936,282.68574,56.307083,2.4793941,2.4840608
91.3,11.728127,8.7824448,8.7606718,282.84387,56.331513,2.4663926,2.4836928
91.35,11.750817,8.8043116,8.7824448,283.00198,56.356002,2.4530706,2.4830548
91.4,11.773369,8.8262712,8.8043116,283.16009,56.380552,2.4394315,2.482146
91.45,11.795782,8.8483228,8.8262712,283.31818,56.405164,2.4254792,2.4809654
91.5,11.818055,8.8704652,8.8483228,283.47627,56.429836,2.4112176,2.4795123
91.55,11.840186,8.8926976,8.8704652,283.63435,56.454569,2.3966504,2.477786
91.6,11.862177,8.9150188,8.8926976,283.79241,56.479364,2.3817819,2.475786
91.65,11.884024,8.9374278,8.9150188,283.95047,56.504221,2.3666161,2.4735116
91.7,11.905728,8.9599235,8.9374278,284.10852,56.52914,2.3511573,2.4709625
91.75,11.927289,8.9825049,8.9599235,284.26656,56.554121,2.3354099,2.4681385
91.8,11.948704,9.0051708,8.9825049,284.42459,56.579165,2.3193782,2.4650394
91.85,11.969974,9.02792,9.0051708,284.5826,56.604272,2.3030668,2.4616649
91.9,11.991099,9.0507514,9.02792,284.74061,56.629441,2.2864804,2.4580152
91.95,12.012077,9.0736639,9.0507514,284.89861,56.654674,2.2696235,2.4540904
92,12.032908,9.0966561,9.0736639,285.0566,56.67997,2.2525011,2.4498906
92.05,12.053591,9.1197268,9.0966561,285.21457,56.70533,2.2351179,2.4454162
92.1,12.074127,9.1428749,9.1197268,285.37254,56.730753,2.217479,2.4406675
92.15,12.094514,9.166099,9.1428749,285.5305,56.756241,2.1995892,2.4356451
92.2,12.114753,9.1893978,9.166099,285.68844,56.781792,2.1814538,2.4303494
92.25,12.134843,9.2127701,9.1893978,285.84638,56.807409,2.1630778,2.4247812
92.3,12.154783,9.2362144,9.2127701,286.00431,56.833089,2.1444664,2.4189414
92.35,12.174574,9.2597295,9.2362144,286.16222,56.858835,2.1256251,2.4128306
92.4,12.194215,9.2833139,9.2597295,286.32013,56.884646,2.1065591,2.4064499
92.45,12.213706,9.3069663,9.2833139,286.47802,56.910522,2.0872737,2.3998004
92.5,12.233047,9.3306853,9.3069663,286.6359,56.936463,2.0677746,2.3928832
92.55,12.252237,9.3544694,9.3306853,286.79377,56.962469,2.0480672,2.3856996
92.6,12.271277,9.3783172,9.3544694,286.95164,56.988542,2.028157,2.3782508
92.65,12.290166,9.4022272,9.3783172,287.10949,57.01468,2.0080497,2.3705382
92.7,12.308905,9.426198,9.4022272,287.26733,57.040884,1.9877509,2.3625635
92.75,12.327493,9.450228,9.426198,287.42516,57.067155,1.9672664,2.3543281
92.8,12.34593,9.4743158,9.450228,287.58297,57.093492,1.9466018,2.3458338
92.85,12.364217,9.4984597,9.4743158,287.74078,57.119895,1.925763,2.3370824
92.9,12.382353,9.5226583,9.4984597,287.89857,57.146365,1.9047557,2.3280756
92.95,12.400339,9.54691,9.5226583,288.05636,57.172902,1.8835858,2.3188154
93,12.418174,9.5712132,9.54691,288.21413,57.199506,1.8622592,2.3093038
93.05,12.43586,9.5955663,9.5712132,288.37189,57.226177,1.8407817,2.2995429
93.1,12.453395,9.6199677,9.5955663,288.52964,57.252915,1.8191592,2.2895349
93.15,12.470781,9.6444159,9.6199677,288.68738,57.27972,1.7973978,2.279282
93.2,12.488017,9.668909,9.6444159,288.84511,57.306593,1.7755032,2.2687867
93.25,12.505103,9.6934456,9.668909,289.00282,57.333533,1.7534816,2.2580511
93.3,12.522041,9.7180239,9.6934456,289.16053,57.360541,1.7313389,2.247078
93.35,12.53883,9.7426423,9.7180239,289.31822,57.387616,1.709081,2.2358697
93.4,12.555471,9.7672991,9.7426423,289.4759,57.41476,1.686714,2.2244289
93.45,12.571963,9.7919926,9.7672991,289.63357,57.441971,1.6642439,2.2127584
93.5,12.588308,9.816721,9.7919926,289.79123,57.469251,1.6416766,2.2008609
93.55,12.604506,9.8414827,9.816721,289.94887,57.496599,1.6190182,2.1887392
93.6,12.620557,9.866276,9.8414827,290.10651,57.524014,1.5962746,2.1763962
93.65,12.636461,9.891099,9.866276,290.26413,57.551499,1.5734518,2.1638348
93.7,12.652219,9.9159501,9.891099,290.42174,57.579051,1.5505558,2.1510582
93.75,12.667832,9.9408274,9.9159501,290.57934,57.606672,1.5275926,2.1380693
93.8,12.6833,9.9657293,9.9408274,290.73692,57.634362,1.5045681,2.1248714
93.85,12.698623,9.9906539,9.9657293,290.8945,57.66212,1.4814883,2.1114675
93.9,12.713803,10.015599,9.9906539,291.05206,57.689946,1.458359,2.0978611
93.95,12.728839,10.040564,10.015599,291.20961,57.717841,1.4351862,2.0840554
94,12.743732,10.065546,10.040564,291.36714,57.745805,1.4119758,2.0700537
94.05,12.758483,10.090544,10.065546,291.52467,57.773838,1.3887335,2.0558596
94.1,12.773092,10.115555,10.090544,291.68218,57.80194,1.3654652,2.0414763
94.15,12.78756,10.140579,10.115555,291.83968,57.83011,1.3421768,2.0269076
94.2,12.801888,10.165612,10.140579,291.99717,57.858349,1.3188738,2.0121569
94.25,12.816077,10.190654,10.165612,292.15465,57.886657,1.2955622,1.9972278
94.3,12.830126,10.215703,10.190654,292.31211,57.915033,1.2722475,1.9821241
94.35,12.844036,10.240756,10.215703,292.46956,57.943479,1.2489355,1.9668493
94.4,12.857809,10.265811,10.240756,292.627,57.971993,1.2256317,1.9514073
94.45,12.871445,10.290868,10.265811,292.78443,58.000577,1.2023417,1.9358018
94.5,12.884945,10.315924,10.290868,292.94184,58.029229,1.179071,1.9200365
94.55,12.898309,10.340977,10.315924,293.09924,58.05795,1.1558251,1.9041155
94.6,12.911539,10.366026,10.340977,293.25663,58.086739,1.1326094,1.8880424
94.65,12.924634,10.391068,10.366026,293.41401,58.115598,1.1094293,1.8718213
94.7,12.937596,10.416102,10.391068,293.57137,58.144525,1.0862902,1.8554561
94.75,12.950425,10.441126,10.416102,293.72872,58.173521,1.0631973,1.8389507
94.8,12.963123,10.466138,10.441126,293.88606,58.202586,1.0401559,1.8223091
94.85,12.97569,10.491137,10.466138,294.04338,58.231719,1.017171,1.8055354
94.9,12.988127,10.516119,10.491137,294.2007,58.260921,0.99424789,1.7886336
94.95,13.000434,10.541085,10.516119,294.358,58.290192,0.97139152,1.7716077
95,13.012613,10.566031,10.541085,294.51528,58.319531,0.94860691,1.7544619
95.05,13.024664,10.590956,10.566031,294.67256,58.348938,0.92589899,1.7372001
95.1,13.036588,10.615858,10.590956,294.82982,58.378414,0.90327262,1.7198267
95.15,13.048387,10.640735,10.615858,294.98707,58.407958,0.88073259,1.7023455
95.2,13.06006,10.665586,10.640735,295.1443,58.43757,0.85828364,1.6847609
95.25,13.071609,10.690408,10.665586,295.30153,58.46725,0.83593045,1.6670769
95.3,13.083034,10.7152,10.690408,295.45874,58.496999,0.8136776,1.6492978
95.35,13.094337,10.73996,10.7152,295.61593,58.526815,0.79152962,1.6314276
95.4,13.105518,10.764687,10.73996,295.77312,58.556699,0.76949098,1.6134706
95.45,13.116578,10.789378,10.764687,295.93029,58.586651,0.74756605,1.5954309
95.5,13.127519,10.814031,10.789378,296.08745,58.616671,0.72575915,1.5773128
95.55,13.13834,10.838645,10.814031,296.24459,58.646758,0.70407452,1.5591203
95.6,13.149043,10.863218,10.838645,296.40173,58.676912,0.68251633,1.5408577
