version,K,w,mag_db,phase_deg
A,0.200000000000,0.147132846477,-23.830308435611,-147.865044003668
A,0.200000000000,0.148838709169,-24.007002055643,-148.273459421958
A,0.200000000000,0.150564349686,-24.184143544102,-148.679648059348
A,0.200000000000,0.152309997331,-24.361727132552,-149.083612669211
A,0.200000000000,0.154075884067,-24.539747074410,-149.485356715786
A,0.200000000000,0.155862244549,-24.718197647468,-149.884884366633
A,0.200000000000,0.157669316148,-24.897073156354,-150.282200484672
A,0.200000000000,0.159497338990,-25.076367934926,-150.677310619832
A,0.200000000000,0.161346555984,-25.256076348602,-151.070221000329
A,0.200000000000,0.163217212856,-25.436192796621,-151.460938523604
A,0.200000000000,0.165109558181,-25.616711714236,-151.849470746925
A,0.200000000000,0.167023843415,-25.797627574841,-152.235825877699
A,0.200000000000,0.168960322931,-25.978934892027,-152.620012763500
A,0.200000000000,0.170919254048,-26.160628221567,-153.002040881844
A,0.200000000000,0.172900897073,-26.342702163336,-153.381920329728
A,0.200000000000,0.174905515327,-26.525151363158,-153.759661812951
A,0.200000000000,0.176933375186,-26.707970514584,-154.135276635251
A,0.200000000000,0.178984746114,-26.891154360602,-154.508776687262
A,0.200000000000,0.181059900698,-27.074697695277,-154.880174435323
A,0.200000000000,0.183159114688,-27.258595365326,-155.249482910150
A,0.200000000000,0.185282667029,-27.442842271621,-155.616715695396
A,0.200000000000,0.187430839900,-27.627433370625,-155.981886916117
A,0.200000000000,0.189603918753,-27.812363675770,-156.345011227150
A,0.200000000000,0.191802192348,-27.997628258758,-156.706103801441
A,0.200000000000,0.194025952793,-28.183222250808,-157.065180318317
A,0.200000000000,0.196275495585,-28.369140843834,-157.422256951732
A,0.200000000000,0.198551119644,-28.555379291563,-157.777350358504
A,0.200000000000,0.200853127358,-28.741932910593,-158.130477666537
A,0.200000000000,0.203181824620,-28.928797081391,-158.481656463067
A,0.200000000000,0.205537520868,-29.115967249234,-158.830904782937
A,0.200000000000,0.207920529129,-29.303438925092,-159.178241096894
A,0.200000000000,0.210331166061,-29.491207686456,-159.523684299956
A,0.200000000000,0.212769751991,-29.679269178113,-159.867253699823
A,0.200000000000,0.215236610961,-29.867619112870,-160.208969005373
A,0.200000000000,0.217732070768,-30.056253272226,-160.548850315230
A,0.200000000000,0.220256463012,-30.245167506994,-160.886918106426
A,0.200000000000,0.222810123136,-30.434357737877,-161.223193223163
A,0.200000000000,0.225393390473,-30.623819956002,-161.557696865680
A,0.200000000000,0.228006608291,-30.813550223399,-161.890450579232
A,0.200000000000,0.230650123835,-31.003544673452,-162.221476243199
A,0.200000000000,0.233324288379,-31.193799511294,-162.550796060306
A,0.200000000000,0.236029457267,-31.384311014179,-162.878432545993
A,0.200000000000,0.238765989966,-31.575075531799,-163.204408517912
A,0.200000000000,0.241534250109,-31.766089486579,-163.528747085567
A,0.200000000000,0.244334605543,-31.957349373932,-163.851471640100
A,0.200000000000,0.247167428383,-32.148851762480,-164.172605844235
A,0.200000000000,0.250033095058,-32.340593294243,-164.492173622359
A,0.200000000000,0.252931986359,-32.532570684807,-164.810199150771
A,0.200000000000,0.255864487494,-32.724780723452,-165.126706848080
A,0.200000000000,0.258830988136,-32.917220273260,-165.441721365769
A,0.200000000000,0.261831882476,-33.109886271200,-165.755267578910
A,0.200000000000,0.264867569277,-33.302775728181,-166.067370577045
A,0.200000000000,0.267938451923,-33.495885729093,-166.378055655227
A,0.200000000000,0.271044938476,-33.689213432819,-166.687348305220
A,0.200000000000,0.274187441728,-33.882756072233,-166.995274206862
A,0.200000000000,0.277366379258,-34.076510954177,-167.301859219586
A,0.200000000000,0.280582173486,-34.270475459423,-167.607129374098
A,0.200000000000,0.283835251731,-34.464647042620,-167.911110864217
A,0.200000000000,0.287126046263,-34.659023232222,-168.213830038863
A,0.200000000000,0.290454994367,-34.853601630412,-168.515313394208
A,0.200000000000,0.293822538397,-35.048379913007,-168.815587565970
A,0.200000000000,0.297229125835,-35.243355829354,-169.114679321861
A,0.200000000000,0.300675209350,-35.438527202219,-169.412615554175
A,0.200000000000,0.304161246863,-35.633891927665,-169.709423272529
A,0.200000000000,0.307687701601,-35.829447974925,-170.005129596735
A,0.200000000000,0.311255042162,-36.025193386266,-170.299761749808
A,0.200000000000,0.314863742578,-36.221126276849,-170.593347051116
A,0.200000000000,0.318514282376,-36.417244834586,-170.885912909648
A,0.200000000000,0.322207146643,-36.613547319993,-171.177486817414
A,0.200000000000,0.325942826091,-36.810032066035,-171.468096342963
A,0.200000000000,0.329721817120,-37.006697477980,-171.757769125017
A,0.200000000000,0.333544621886,-37.203542033240,-172.046532866220
A,0.200000000000,0.337411748366,-37.400564281220,-172.334415326988
A,0.200000000000,0.341323710429,-37.597762843164,-172.621444319472
A,0.200000000000,0.345281027898,-37.795136412004,-172.907647701606
A,0.200000000000,0.349284226626,-37.992683752206,-173.193053371261
A,0.200000000000,0.353333838562,-38.190403699623,-173.477689260475
A,0.200000000000,0.357430401822,-38.388295161352,-173.761583329770
A,0.200000000000,0.361574460761,-38.586357115587,-174.044763562555
A,0.200000000000,0.365766566045,-38.784588611482,-174.327257959584
A,0.200000000000,0.370007274725,-38.982988769016,-174.609094533495
A,0.200000000000,0.374297150310,-39.181556778866,-174.890301303403
A,0.200000000000,0.378636762843,-39.380291902276,-175.170906289552
A,0.200000000000,0.383026688976,-39.579193470942,-175.450937508014
A,0.200000000000,0.387467512046,-39.778260886897,-175.730422965436
A,0.200000000000,0.391959822153,-39.977493622401,-176.009390653822
A,0.200000000000,0.396504216240,-40.176891219836,-176.287868545352
A,0.200000000000,0.401101298170,-40.376453291617,-176.565884587225
A,0.200000000000,0.405751678808,-40.576179520095,-176.843466696524
A,0.200000000000,0.410455976100,-40.776069657476,-177.120642755101
A,0.200000000000,0.415214815158,-40.976123525746,-177.397440604466
A,0.200000000000,0.420028828341,-41.176341016594,-177.673888040683
A,0.200000000000,0.424898655339,-41.376722091357,-177.950012809266
A,0.200000000000,0.429824943259,-41.577266780953,-178.225842600066
A,0.200000000000,0.434808346710,-41.777975185837,-178.501405042144
A,0.200000000000,0.439849527893,-41.978847475952,-178.776727698627
A,0.200000000000,0.444949156684,-42.179883890692,-179.051838061538
A,0.200000000000,0.450107910725,-42.381084738869,-179.326763546595
A,0.200000000000,0.455326475518,-42.582450398683,-179.601531487978
A,0.200000000000,0.460605544510,-42.783981317705,-179.876169133046
A,0.200000000000,0.465945819188,-42.985678012859,-180.150703637018
A,0.200000000000,0.471348009172,-43.187541070407,-180.425162057590
A,0.200000000000,0.476812832312,-43.389571145946,-180.699571349498
A,0.200000000000,0.482341014777,-43.591768964402,-180.973958359023
A,0.200000000000,0.487933291158,-43.794135320034,-181.248349818411
A,0.200000000000,0.493590404560,-43.996671076434,-181.522772340238
A,0.200000000000,0.499313106708,-44.199377166533,-181.797252411678
A,0.200000000000,0.505102158038,-44.402254592614,-182.071816388696
A,0.200000000000,0.510958327805,-44.605304426316,-182.346490490147
A,0.200000000000,0.516882394182,-44.808527808651,-182.621300791777
A,0.200000000000,0.522875144365,-45.011925950006,-182.896273220133
A,0.200000000000,0.528937374676,-45.215500130164,-183.171433546358
A,0.200000000000,0.535069890669,-45.419251698304,-183.446807379879
A,0.200000000000,0.541273507238,-45.623182073013,-183.722420161987
A,0.200000000000,0.547549048727,-45.827292742287,-183.998297159289
A,0.200000000000,0.553897349035,-46.031585263535,-184.274463457048
A,0.200000000000,0.560319251729,-46.236061263572,-184.550943952384
A,0.200000000000,0.566815610158,-46.440722438608,-184.827763347355
A,0.200000000000,0.573387287564,-46.645570554235,-185.104946141901
A,0.200000000000,0.580035157197,-46.850607445401,-185.382516626642
A,0.200000000000,0.586760102433,-47.055835016376,-185.660498875549
A,0.200000000000,0.593563016889,-47.261255240714,-185.938916738459
A,0.200000000000,0.600444804541,-47.466870161194,-186.217793833450
A,0.200000000000,0.607406379848,-47.672681889758,-186.497153539061
A,0.200000000000,0.614448667872,-47.878692607434,-186.777018986362
A,0.200000000000,0.621572604396,-48.084904564241,-187.057413050874
A,0.200000000000,0.628779136057,-48.291320079077,-187.338358344326
A,0.200000000000,0.636069220465,-48.497941539601,-187.619877206258
A,0.200000000000,0.643443826333,-48.704771402084,-187.901991695466
A,0.200000000000,0.650903933605,-48.911812191242,-188.184723581286
A,0.200000000000,0.658450533588,-49.119066500060,-188.468094334718
A,0.200000000000,0.666084629081,-49.326536989575,-188.752125119388
A,0.200000000000,0.673807234508,-49.534226388650,-189.036836782355
A,0.200000000000,0.681619376058,-49.742137493712,-189.322249844752
A,0.200000000000,0.689522091814,-49.950273168472,-189.608384492270
A,0.200000000000,0.697516431897,-50.158636343608,-189.895260565489
A,0.200000000000,0.705603458601,-50.367230016423,-190.182897550050
A,0.200000000000,0.713784246539,-50.576057250469,-190.471314566669
A,0.200000000000,0.722059882780,-50.785121175137,-190.760530361013
A,0.200000000000,0.730431467000,-50.994424985214,-191.050563293412
A,0.200000000000,0.738900111622,-51.203971940398,-191.341431328445
A,0.200000000000,0.747466941966,-51.413765364784,-191.633152024373
A,0.200000000000,0.756133096402,-51.623808646299,-191.925742522443
A,0.200000000000,0.764899726496,-51.834105236101,-192.219219536065
A,0.200000000000,0.773767997165,-52.044658647936,-192.513599339857
A,0.200000000000,0.782739086834,-52.255472457441,-192.808897758585
A,0.200000000000,0.791814187589,-52.466550301413,-193.105130155980
A,0.200000000000,0.800994505338,-52.677895877016,-193.402311423467
A,0.200000000000,0.810281259970,-52.889512940947,-193.700455968784
A,0.200000000000,0.819675685517,-53.101405308543,-193.999577704531
A,0.200000000000,0.829179030320,-53.313576852844,-194.299690036630
A,0.200000000000,0.838792557190,-53.526031503586,-194.600805852733
A,0.200000000000,0.848517543584,-53.738773246153,-194.902937510562
A,0.200000000000,0.858355281765,-53.951806120455,-195.206096826216
A,0.200000000000,0.868307078982,-54.165134219759,-195.510295062440
A,0.200000000000,0.878374257638,-54.378761689453,-195.815542916884
A,0.200000000000,0.888558155469,-54.592692725742,-196.121850510347
A,0.200000000000,0.898860125721,-54.806931574286,-196.429227375043
A,0.200000000000,0.909281537329,-55.021482528775,-196.737682442877
A,0.200000000000,0.919823775100,-55.236349929424,-197.047224033778
A,0.200000000000,0.930488239896,-55.451538161416,-197.357859844074
A,0.200000000000,0.941276348821,-55.667051653262,-197.669596934947
A,0.200000000000,0.952189535408,-55.882894875099,-197.982441720982
A,0.200000000000,0.963229249813,-56.099072336913,-198.296399958819
A,0.200000000000,0.974396959001,-56.315588586691,-198.611476735937
A,0.200000000000,0.985694146950,-56.532448208499,-198.927676459585
A,0.200000000000,0.997122314838,-56.749655820487,-199.245002845883
A,0.200000000000,1.008682981253,-56.967216072823,-199.563458909106
A,0.200000000000,1.020377682385,-57.185133645545,-199.883046951184
A,0.200000000000,1.032207972237,-57.403413246346,-200.203768551434
A,0.200000000000,1.044175422829,-57.622059608282,-200.525624556540
A,0.200000000000,1.056281624407,-57.841077487401,-200.848615070814
A,0.200000000000,1.068528185654,-58.060471660306,-201.172739446758
A,0.200000000000,1.080916733904,-58.280246921632,-201.497996275949
A,0.200000000000,1.093448915359,-58.500408081463,-201.824383380269
A,0.200000000000,1.106126395306,-58.720959962665,-202.151897803507
A,0.200000000000,1.118950858342,-58.941907398152,-202.480535803365
A,0.200000000000,1.131924008591,-59.163255228081,-202.810292843870
A,0.200000000000,1.145047569938,-59.385008296973,-203.141163588249
A,0.200000000000,1.158323286255,-59.607171450773,-203.473141892259
A,0.200000000000,1.171752921629,-59.829749533835,-203.806220798023
A,0.200000000000,1.185338260605,-60.052747385849,-204.140392528383
A,0.200000000000,1.199081108413,-60.276169838699,-204.475648481792
A,0.200000000000,1.212983291216,-60.500021713266,-204.811979227788
A,0.200000000000,1.227046656349,-60.724307816169,-205.149374503047
A,0.200000000000,1.241273072565,-60.949032936452,-205.487823208066
A,0.200000000000,1.255664430283,-61.174201842216,-205.827313404479
A,0.200000000000,1.270222641839,-61.399819277203,-206.167832313037
A,0.200000000000,1.284949641742,-61.625889957339,-206.509366312281
A,0.200000000000,1.299847386930,-61.852418567219,-206.851900937912
A,0.200000000000,1.314917857028,-62.079409756572,-207.195420882900
A,0.200000000000,1.330163054614,-62.306868136676,-207.539909998334
A,0.200000000000,1.345585005484,-62.534798276748,-207.885351295045
A,0.200000000000,1.361185758921,-62.763204700306,-208.231726946008
A,0.200000000000,1.376967387968,-62.992091881510,-208.579018289557
A,0.200000000000,1.392931989701,-63.221464241481,-208.927205833407
A,0.200000000000,1.409081685512,-63.451326144614,-209.276269259520
A,0.200000000000,1.425418621386,-63.681681894876,-209.626187429805
A,0.200000000000,1.441944968192,-63.912535732107,-209.976938392688
A,0.200000000000,1.458662921965,-64.143891828319,-210.328499390542
A,0.200000000000,1.475574704201,-64.375754284006,-210.680846867999
A,0.200000000000,1.492682562155,-64.608127124468,-211.033956481137
A,0.200000000000,1.509988769133,-64.841014296153,-211.387803107566
A,0.200000000000,1.527495624801,-65.074419663022,-211.742360857401
A,0.200000000000,1.545205455486,-65.308347002952,-212.097603085125
A,0.200000000000,1.563120614486,-65.542800004170,-212.453502402356
A,0.200000000000,1.581243482383,-65.777782261731,-212.810030691492
A,0.200000000000,1.599576467362,-66.013297274048,-213.167159120249
A,0.200000000000,1.618122005525,-66.249348439474,-213.524858157086
A,0.200000000000,1.636882561221,-66.485939052947,-213.883097587483
A,0.200000000000,1.655860627370,-66.723072302705,-214.241846531104
A,0.200000000000,1.675058725795,-66.960751267068,-214.601073459787
A,0.200000000000,1.694479407556,-67.198978911306,-214.960746216382
A,0.200000000000,1.714125253291,-67.437758084589,-215.320832034400
A,0.200000000000,1.733998873559,-67.677091517029,-215.681297558462
A,0.200000000000,1.754102909184,-67.916981816823,-216.042108865525
A,0.200000000000,1.774440031609,-68.157431467488,-216.403231486857
A,0.200000000000,1.795012943249,-68.398442825217,-216.764630430753
A,0.200000000000,1.815824377852,-68.640018116343,-217.126270205936
A,0.200000000000,1.836877100860,-68.882159434917,-217.488114845647
A,0.200000000000,1.858173909778,-69.124868740420,-217.850127932365
A,0.200000000000,1.879717634546,-69.368147855591,-218.212272623142
A,0.200000000000,1.901511137913,-69.611998464399,-218.574511675513
A,0.200000000000,1.923557315821,-69.856422110149,-218.936807473937
A,0.200000000000,1.945859097785,-70.101420193719,-219.299122056752
A,0.200000000000,1.968419447287,-70.346993971959,-219.661417143579
A,0.200000000000,1.991241362166,-70.593144556226,-220.023654163155
A,0.200000000000,2.014327875020,-70.839872911072,-220.385794281542
A,0.200000000000,2.037682053605,-71.087179853089,-220.747798430678
A,0.200000000000,2.061307001247,-71.335066049909,-221.109627337210
A,0.200000000000,2.085205857249,-71.583532019364,-221.471241551592
A,0.200000000000,2.109381797314,-71.832578128800,-221.832601477366
A,0.200000000000,2.133838033962,-72.082204594566,-222.193667400618
A,0.200000000000,2.158577816961,-72.332411481647,-222.554399519527
A,0.200000000000,2.183604433756,-72.583198703481,-222.914757973995
A,0.200000000000,2.208921209907,-72.834566021924,-223.274702875277
A,0.200000000000,2.234531509529,-73.086513047386,-223.634194335586
A,0.200000000000,2.260438735744,-73.339039239128,-223.993192497624
A,0.200000000000,2.286646331126,-73.592143905725,-224.351657563980
A,0.200000000000,2.313157778165,-73.845826205686,-224.709549826360
A,0.200000000000,2.339976599727,-74.100085148237,-225.066829694598
A,0.200000000000,2.367106359521,-74.354919594259,-225.423457725408
A,0.200000000000,2.394550662575,-74.610328257387,-225.779394650817
A,0.200000000000,2.422313155711,-74.866309705257,-226.134601406262
A,0.200000000000,2.450397528037,-75.122862360906,-226.489039158277
A,0.200000000000,2.478807511429,-75.379984504323,-226.842669331757
A,0.200000000000,2.507546881031,-75.637674274131,-227.195453636737
A,0.200000000000,2.536619455758,-75.895929669430,-227.547354094662
A,0.200000000000,2.566029098799,-76.154748551752,-227.898333064097
A,0.200000000000,2.595779718136,-76.414128647171,-228.248353265860
A,0.200000000000,2.625875267057,-76.674067548519,-228.597377807521
A,0.200000000000,2.656319744686,-76.934562717741,-228.945370207254
A,0.200000000000,2.687117196514,-77.195611488357,-229.292294416999
A,0.200000000000,2.718271714935,-77.457211068043,-229.638114844912
A,0.200000000000,2.749787439788,-77.719358541312,-229.982796377074
A,0.200000000000,2.781668558914,-77.982050872298,-230.326304398432
A,0.200000000000,2.813919308702,-78.245284907645,-230.668604812953
A,0.200000000000,2.846543974664,-78.509057379470,-231.009664062970
A,0.200000000000,2.879546891995,-78.773364908418,-231.349449147697
A,0.200000000000,2.912932446151,-79.038204006801,-231.687927640901
A,0.200000000000,2.946705073437,-79.303571081794,-232.025067707715
A,0.200000000000,2.980869261590,-79.569462438709,-232.360838120581
A,0.200000000000,3.015429550378,-79.835874284323,-232.695208274311
A,0.200000000000,3.050390532204,-80.102802730261,-233.028148200256
A,0.200000000000,3.085756852716,-80.370243796426,-233.359628579584
A,0.200000000000,3.121533211423,-80.638193414466,-233.689620755654
A,0.200000000000,3.157724362319,-80.906647431286,-234.018096745494
A,0.200000000000,3.194335114518,-81.175601612578,-234.345029250372
A,0.200000000000,3.231370332891,-81.445051646379,-234.670391665470
A,0.200000000000,3.268834938711,-81.714993146649,-234.994158088662
A,0.200000000000,3.306733910309,-81.985421656853,-235.316303328405
A,0.200000000000,3.345072283736,-82.256332653559,-235.636802910736
A,0.200000000000,3.383855153428,-82.527721550026,-235.955633085411
A,0.200000000000,3.423087672890,-82.799583699792,-236.272770831164
A,0.200000000000,3.462775055375,-83.071914400254,-236.588193860129
A,0.200000000000,3.502922574579,-83.344708896229,-236.901880621409
A,0.200000000000,3.543535565339,-83.617962383495,-237.213810303836
A,0.200000000000,3.584619424349,-83.891670012307,-237.523962837913
A,0.200000000000,3.626179610868,-84.165826890891,-237.832318896971
A,0.200000000000,3.668221647453,-84.440428088888,-238.138859897552
A,0.200000000000,3.710751120687,-84.715468640779,-238.443567999043
A,0.200000000000,3.753773681926,-84.990943549256,-238.746426102573
A,0.200000000000,3.797295048047,-85.266847788550,-239.047417849203
A,0.200000000000,3.841321002209,-85.543176307711,-239.346527617425
A,0.200000000000,3.885857394621,-85.819924033838,-239.643740519996
A,0.200000000000,3.930910143321,-86.097085875249,-239.939042400127
A,0.200000000000,3.976485234957,-86.374656724595,-240.232419827054
A,0.200000000000,4.022588725591,-86.652631461913,-240.523860091015
A,0.200000000000,4.069226741496,-86.931004957616,-240.813351197651
A,0.200000000000,4.116405479974,-87.209772075415,-241.100881861863
A,0.200000000000,4.164131210180,-87.488927675177,-241.386441501155
A,0.200000000000,4.212410273951,-87.768466615707,-241.670020228465
A,0.200000000000,4.261249086655,-88.048383757471,-241.951608844543
A,0.200000000000,4.310654138038,-88.328673965226,-242.231198829867
A,0.200000000000,4.360631993087,-88.609332110599,-242.508782336149
A,0.200000000000,4.411189292906,-88.890353074575,-242.784352177441
A,0.200000000000,4.462332755595,-89.171731749912,-243.057901820865
A,0.200000000000,4.514069177145,-89.453463043484,-243.329425377009
A,0.200000000000,4.566405432338,-89.735541878543,-243.598917589982
A,0.200000000000,4.619348475664,-90.017963196902,-243.866373827190
A,0.200000000000,4.672905342243,-90.300721961046,-244.131790068819
A,0.200000000000,4.727083148760,-90.583813156156,-244.395162897077
A,0.200000000000,4.781889094412,-90.867231792061,-244.656489485203
A,0.200000000000,4.837330461864,-91.150972905113,-244.915767586268
A,0.200000000000,4.893414618213,-91.435031559980,-245.172995521788
A,0.200000000000,4.950149015976,-91.719402851368,-245.428172170180
A,0.200000000000,5.007541194070,-92.004081905656,-245.681296955059
A,0.200000000000,5.065598778821,-92.289063882469,-245.932369833429
A,0.200000000000,5.124329484973,-92.574343976165,-246.181391283753
A,0.200000000000,5.183741116717,-92.859917417254,-246.428362293943
A,0.200000000000,5.243841568725,-93.145779473739,-246.673284349284
A,0.200000000000,5.304638827199,-93.431925452390,-246.916159420302
A,0.200000000000,5.366140970935,-93.718350699942,-247.156989950598
A,0.200000000000,5.428356172394,-94.005050604228,-247.395778844667
A,0.200000000000,5.491292698789,-94.292020595238,-247.632529455711
A,0.200000000000,5.554958913184,-94.579256146118,-247.867245573465
A,0.200000000000,5.619363275602,-94.866752774094,-248.099931412046
A,0.200000000000,5.684514344156,-95.154506041341,-248.330591597847
A,0.200000000000,5.750420776177,-95.442511555780,-248.559231157479
A,0.200000000000,5.817091329374,-95.730764971824,-248.785855505773
A,0.200000000000,5.884534862991,-96.019261991051,-249.010470433868
A,0.200000000000,5.952760338985,-96.307998362831,-249.233082097375
A,0.200000000000,6.021776823221,-96.596969884889,-249.453697004644
A,0.200000000000,6.091593486672,-96.886172403816,-249.672322005133
A,0.200000000000,6.162219606641,-97.175601815522,-249.888964277893
A,0.200000000000,6.233664567990,-97.465254065644,-250.103631320181
A,0.200000000000,6.305937864392,-97.755125149898,-250.316330936195
A,0.200000000000,6.379049099588,-98.045211114385,-250.527071225955
A,0.200000000000,6.453007988667,-98.335508055850,-250.735860574329
A,0.200000000000,6.527824359352,-98.626012121890,-250.942707640202
A,0.200000000000,6.603508153313,-98.916719511131,-251.147621345815
A,0.200000000000,6.680069427480,-99.207626473346,-251.350610866251
A,0.200000000000,6.757518355386,-99.498729309550,-251.551685619103
A,0.200000000000,6.835865228516,-99.790024372039,-251.750855254300
A,0.200000000000,6.915120457673,-100.081508064404,-251.948129644115
A,0.200000000000,6.995294574365,-100.373176841506,-252.143518873349
A,0.200000000000,7.076398232201,-100.665027209409,-252.337033229697
A,0.200000000000,7.158442208311,-100.957055725294,-252.528683194291
A,0.200000000000,7.241437404773,-101.249258997330,-252.718479432441
A,0.200000000000,7.325394850064,-101.541633684516,-252.906432784550
A,0.200000000000,7.410325700527,-101.834176496504,-253.092554257226
A,0.200000000000,7.496241241851,-102.126884193383,-253.276855014579
A,0.200000000000,7.583152890571,-102.419753585442,-253.459346369714
A,0.200000000000,7.671072195587,-102.712781532914,-253.640039776406
A,0.200000000000,7.760010839697,-103.005964945684,-253.818946820979
A,0.200000000000,7.849980641149,-103.299300782989,-253.996079214361
A,0.200000000000,7.940993555212,-103.592786053085,-254.171448784341
A,0.200000000000,8.033061675766,-103.886417812906,-254.345067468014
A,0.200000000000,8.126197236908,-104.180193167692,-254.516947304408
A,0.200000000000,8.220412614575,-104.474109270615,-254.687100427312
A,0.200000000000,8.315720328193,-104.768163322372,-254.855539058278
A,0.200000000000,8.412133042339,-105.062352570776,-255.022275499819
A,0.200000000000,8.509663568422,-105.356674310328,-255.187322128782
A,0.200000000000,8.608324866388,-105.651125881774,-255.350691389914
A,0.200000000000,8.708130046440,-105.945704671655,-255.512395789601
A,0.200000000000,8.809092370782,-106.240408111839,-255.672447889784
A,0.200000000000,8.911225255380,-106.535233679051,-255.830860302060
A,0.200000000000,9.014542271745,-106.830178894388,-255.987645681948
A,0.200000000000,9.119057148737,-107.125241322823,-256.142816723334
A,0.200000000000,9.224783774388,-107.420418572711,-256.296386153083
A,0.200000000000,9.331736197750,-107.715708295278,-256.448366725813
A,0.200000000000,9.439928630758,-108.011108184107,-256.598771218843
A,0.200000000000,9.549375450121,-108.306615974622,-256.747612427296
A,0.200000000000,9.660091199233,-108.602229443565,-256.894903159360
A,0.200000000000,9.772090590104,-108.897946408465,-257.040656231711
A,0.200000000000,9.885388505317,-109.193764727108,-257.184884465085
A,0.200000000000,10.000000000000,-109.489682297003,-257.327600680002
B,0.606400000000,0.001000000000,0.000028416718,-1.181146068739
B,0.606400000000,0.001011594030,0.000029075055,-1.194842246821
B,0.606400000000,0.001023322482,0.000029748538,-1.208697286873
B,0.606400000000,0.001035186914,0.000030437509,-1.222713033138
B,0.606400000000,0.001047188903,0.000031142322,-1.236891351330
B,0.606400000000,0.001059330043,0.000031863333,-1.251234128875
B,0.606400000000,0.001071611947,0.000032600910,-1.265743275174
B,0.606400000000,0.001084036249,0.000033355426,-1.280420721871
B,0.606400000000,0.001096604598,0.000034127265,-1.295268423079
B,0.606400000000,0.001109318665,0.000034916818,-1.310288355690
B,0.606400000000,0.001122180139,0.000035724484,-1.325482519606
B,0.606400000000,0.001135190730,0.000036550672,-1.340852938025
B,0.606400000000,0.001148352166,0.000037395799,-1.356401657718
B,0.606400000000,0.001161666196,0.000038260290,-1.372130749297
B,0.606400000000,0.001175134589,0.000039144581,-1.388042307504
B,0.606400000000,0.001188759135,0.000040049116,-1.404138451482
B,0.606400000000,0.001202541645,0.000040974351,-1.420421325083
B,0.606400000000,0.001216483949,0.000041920750,-1.436893097134
B,0.606400000000,0.001230587901,0.000042888784,-1.453555961756
B,0.606400000000,0.001244855374,0.000043878940,-1.470412138638
B,0.606400000000,0.001259288265,0.000044891711,-1.487463873367
B,0.606400000000,0.001273888492,0.000045927603,-1.504713437700
B,0.606400000000,0.001288657994,0.000046987131,-1.522163129898
B,0.606400000000,0.001303598734,0.000048070822,-1.539815275025
B,0.606400000000,0.001318712697,0.000049179212,-1.557672225283
B,0.606400000000,0.001334001892,0.000050312852,-1.575736360306
B,0.606400000000,0.001349468351,0.000051472302,-1.594010087499
B,0.606400000000,0.001365114128,0.000052658133,-1.612495842373
B,0.606400000000,0.001380941302,0.000053870931,-1.631196088858
B,0.606400000000,0.001396951978,0.000055111291,-1.650113319664
B,0.606400000000,0.001413148281,0.000056379823,-1.669250056600
B,0.606400000000,0.001429532365,0.000057677146,-1.688608850924
B,0.606400000000,0.001446106407,0.000059003896,-1.708192283703
B,0.606400000000,0.001462872609,0.000060360720,-1.728002966152
B,0.606400000000,0.001479833198,0.000061748279,-1.748043540003
B,0.606400000000,0.001496990429,0.000063167244,-1.768316677859
B,0.606400000000,0.001514346582,0.000064618306,-1.788825083559
B,0.606400000000,0.001531903962,0.000066102164,-1.809571492569
B,0.606400000000,0.001549664903,0.000067619535,-1.830558672324
B,0.606400000000,0.001567631765,0.000069171148,-1.851789422633
B,0.606400000000,0.001585806935,0.000070757748,-1.873266576066
B,0.606400000000,0.001604192829,0.000072380094,-1.894992998332
B,0.606400000000,0.001622791890,0.000074038960,-1.916971588667
B,0.606400000000,0.001641606588,0.000075735136,-1.939205280263
B,0.606400000000,0.001660639425,0.000077469429,-1.961697040641
B,0.606400000000,0.001679892929,0.000079242656,-1.984449872085
B,0.606400000000,0.001699369658,0.000081055657,-2.007466812033
B,0.606400000000,0.001719072202,0.000082909283,-2.030750933526
B,0.606400000000,0.001739003177,0.000084804404,-2.054305345608
B,0.606400000000,0.001759165233,0.000086741906,-2.078133193772
B,0.606400000000,0.001779561048,0.000088722692,-2.102237660396
B,0.606400000000,0.001800193333,0.000090747680,-2.126621965173
B,0.606400000000,0.001821064829,0.000092817808,-2.151289365575
B,0.606400000000,0.001842178310,0.000094934030,-2.176243157291
B,0.606400000000,0.001863536581,0.000097097319,-2.201486674700
B,0.606400000000,0.001885142481,0.000099308662,-2.227023291327
B,0.606400000000,0.001906998880,0.000101569069,-2.252856420321
B,0.606400000000,0.001929108683,0.000103879565,-2.278989514922
B,0.606400000000,0.001951474828,0.000106241194,-2.305426068956
B,0.606400000000,0.001974100286,0.000108655019,-2.332169617309
B,0.606400000000,0.001996988065,0.000111122120,-2.359223736451
B,0.606400000000,0.002020141205,0.000113643599,-2.386592044901
B,0.606400000000,0.002043562784,0.000116220574,-2.414278203773
B,0.606400000000,0.002067255913,0.000118854182,-2.442285917252
B,0.606400000000,0.002091223741,0.000121545582,-2.470618933161
B,0.606400000000,0.002115469452,0.000124295951,-2.499281043450
B,0.606400000000,0.002139996269,0.000127106482,-2.528276084759
B,0.606400000000,0.002164807451,0.000129978393,-2.557607938950
B,0.606400000000,0.002189906295,0.000132912917,-2.587280533652
B,0.606400000000,0.002215296135,0.000135911308,-2.617297842833
B,0.606400000000,0.002240980345,0.000138974842,-2.647663887349
B,0.606400000000,0.002266962340,0.000142104811,-2.678382735538
