t,ref_deg,out_deg,x_ref_nm,y_ref_nm,x_out_nm,y_out_nm
156.000000000000,936.000000000000,934.073673452707,-0.023381888732,0.071962054018,-0.018685707380,0.069934740257
156.500000000000,939.000000000000,937.090672988253,-0.025034141811,0.070694235640,-0.020379457343,0.068722931301
157.000000000000,942.000000000000,940.036950489825,-0.026617778047,0.069341682517,-0.022007907195,0.067424640002
157.500000000000,945.000000000000,942.915508560040,-0.028128456804,0.067908101905,-0.023568311740,0.066045264346
158.000000000000,948.000000000000,945.731903222082,-0.029562037416,0.066397423148,-0.025058285995,0.064590055349
158.500000000000,951.000000000000,948.493997009384,-0.030914590538,0.064813786912,-0.026475697643,0.063064047220
159.000000000000,954.000000000000,951.211627019296,-0.032182408917,0.063161533833,-0.027818556145,0.061472014513
159.500000000000,957.000000000000,953.896201780158,-0.033362017550,0.061445192622,-0.029084905693,0.059818456254
160.000000000000,960.000000000000,956.560243322449,-0.034450183211,0.059669467652,-0.030272728417,0.058107605717
160.500000000000,963.000000000000,959.216892724249,-0.035443923315,0.057839226060,-0.031379863301,0.056343463510
161.000000000000,966.000000000000,961.879398555959,-0.036340514089,0.055959484412,-0.032403945200,0.054529850721
161.500000000000,969.000000000000,964.560608044567,-0.037137498039,0.054035394950,-0.033342367203,0.052670478191
162.000000000000,972.000000000000,967.272480408712,-0.037832690689,0.052072231468,-0.034192268445,0.050769027349
162.500000000000,975.000000000000,970.025640706763,-0.038424186564,0.050075374861,-0.034950548323,0.048829237542
163.000000000000,978.000000000000,972.828990743410,-0.038910364414,0.048050298374,-0.035613906906,0.046854994366
163.500000000000,981.000000000000,975.689391173910,-0.039289891659,0.046002552602,-0.036178910122,0.044850413278
164.000000000000,984.000000000000,978.611426029415,-0.039561728043,0.043937750273,-0.036642077079,0.042819912702
164.500000000000,987.000000000000,981.597257580239,-0.039725128480,0.041861550866,-0.036999985650,0.040768271127
165.000000000000,990.000000000000,984.646575888292,-0.039779645101,0.039779645101,-0.037249391240,0.038700663339
165.500000000000,993.000000000000,987.756643715356,-0.039725128480,0.037697739336,-0.037387352634,0.036622671966
166.000000000000,996.000000000000,990.922433792957,-0.039561728043,0.035621539929,-0.037411357987,0.034540271979
166.500000000000,999.000000000000,994.136851962306,-0.039289891659,0.033556737600,-0.037319443630,0.032459787608
167.000000000000,1002.000000000000,997.391036490872,-0.038910364414,0.031508991828,-0.037110298393,0.030387823140
167.500000000000,1005.000000000000,1000.674721084204,-0.038424186564,0.029483915341,-0.036783346806,0.028331171143
168.000000000000,1008.000000000000,1003.976646839026,-0.037832690689,0.027487058735,-0.036338805701,0.026296703573
168.500000000000,1011.000000000000,1007.285006706413,-0.037137498039,0.025523895253,-0.035777710479,0.024291252703
169.000000000000,1014.000000000000,1010.587905008352,-0.036340514089,0.023599805790,-0.035101909374,0.022321489815
169.500000000000,1017.000000000000,1013.873814207756,-0.035443923315,0.021720064142,-0.034314026306,0.020393809806
170.000000000000,1020.000000000000,1017.132011475085,-0.034450183211,0.019889822551,-0.033417395152,0.018514229420
170.500000000000,1023.000000000000,1020.352978601739,-0.033362017550,0.018114097580,-0.032415970204,0.016688305649
171.000000000000,1026.000000000000,1023.528750434021,-0.032182408917,0.016397756369,-0.031314219059,0.014921079159
171.500000000000,1029.000000000000,1026.653199171144,-0.030914590538,0.014745503290,-0.030117005116,0.013217045519
172.000000000000,1032.000000000000,1029.722244496241,-0.029562037416,0.013161867054,-0.028829467079,0.011580154856
172.500000000000,1035.000000000000,1032.733982483829,-0.028128456804,0.011651188297,-0.027456902586,0.010013838453
173.000000000000,1038.000000000000,1035.688729432245,-0.026617778047,0.010217607685,-0.026004662202,0.008521058974
173.500000000000,1041.000000000000,1038.588980079260,-0.025034141811,0.008865054563,-0.024478058870,0.007104379620
174.000000000000,1044.000000000000,1041.439282945321,-0.023381888732,0.007597236184,-0.022882296480,0.005766046545
174.500000000000,1047.000000000000,1044.246038686062,-0.021665547521,0.006417627551,-0.021222419795,0.004508078419
175.000000000000,1050.000000000000,1047.017230205756,-0.019889822551,0.005329461890,-0.019503286564,0.003332356984
175.500000000000,1053.000000000000,1049.762095779867,-0.018059580959,0.004335721786,-0.017729561403,0.002240712815
176.000000000000,1056.000000000000,1052.490758467210,-0.016179839311,0.003439131012,-0.015905729964,0.001235001067
176.500000000000,1059.000000000000,1055.213826588776,-0.014255749849,0.002642147062,-0.014036130987,0.000317162855
177.000000000000,1062.000000000000,1057.941980960913,-0.012292586366,0.001946954412,-0.012125003155,-0.000510731203
177.500000000000,1065.000000000000,1060.685564868192,-0.010295729760,0.001355458537,-0.010176543056,-0.001246457716
178.000000000000,1068.000000000000,1063.454192442726,-0.008270653273,0.000869280687,-0.008194970127,-0.001887638953
178.500000000000,1071.000000000000,1066.256390202424,-0.006222907501,0.000489753442,-0.006184594155,-0.002431763307
